1.735127081799870963e-01 4.799258048320976799e-01
-2.365127307284227154e+00 1.893292621784542495e-01
1.006338669526297913e+00 -1.052577391933248396e+00
1.212911869873588344e+00 4.879892198331151620e-01
3.843809274833879241e-01 1.738966186615216181e+00
1.314268894038976843e+00 2.461933989602369977e+00
8.958274096826011057e-01 2.506483801182767479e+00
1.715544805180388543e+00 2.908651618389516802e+00
2.728412264616629779e-01 8.837301982469469852e-01
1.802265752670584309e+00 -2.226292809720948895e-01
-3.548739907166487129e-02 2.251483694042972328e+00
1.145212936593371866e+00 2.272915331994987298e+00
2.688550979150401421e-01 1.830950858967574479e+00
1.018561714804355089e+00 7.620393776307413658e-01
7.637397536028902589e-01 9.938291446155529396e-01
2.785041891888783372e+00 9.775575214119111012e-01
4.163467719045037541e-01 8.064349007484481469e-01
-5.526537149278862859e-01 1.120514716270553102e+00
3.204582192613724345e+00 -3.914955936232349387e-01
-9.179538036493097852e-01 1.580655660734164414e+00
2.970423621066844433e+00 8.044237702644063681e-01
6.941248451729610247e-01 2.043871744083105568e+00
1.307212795976122166e+00 8.897548300098452323e-01
-9.347132278577636733e-01 2.051955980326481743e+00
9.547879010521949095e-01 1.188989063725209849e-02
1.941062593180485241e+00 6.171073183942212825e-01
2.726490350201152602e+00 1.873054027270286248e+00
-1.800547526153021050e+00 -1.435254953064463379e+00
2.237349368317629317e+00 4.926598622378098868e-01
-1.243088584327538992e+00 2.238868992325059981e+00
1.611021017336954797e+00 -1.961334916517663007e-01
-5.790738344714734254e-01 1.626914002612711574e+00
2.162712906005420654e-01 3.868882580934085436e-02
2.961897033645986888e+00 1.124698837481667990e+00
1.827014508898620715e+00 1.014512035276508684e+00
7.329898853810681292e-01 1.675955601125577843e+00
2.568361572777410728e+00 3.139913845398498715e-01
1.292458712860922843e+00 1.733030488786135415e+00
2.073375643969986637e+00 -4.066471144301471163e-01
-1.027023248069678818e+00 1.993757067868754174e+00
1.003097954265180780e+00 1.314828838166976155e+00
3.774686861803904225e-01 -3.867008070614326165e-01
2.602532342525971210e+00 1.459593880402312749e+00
2.879164536875751246e+00 7.800858930063920837e-01
1.057803538774355401e+00 1.700597281505552782e+00
-1.180780604296583380e+00 -2.936928592606884436e-01
1.653005492699271439e+00 5.266927315606027005e-01
